Product,price,Shipping_cost
Samsung Gravity SGH-T379 -Emerald Gray / Red (T-Mobile) Cell Phone 2.0 Megapixel,$8.00,33.02
Samsung Galaxy Rush SPH-M830 Smartphone (Boost Mobile) - 2GB Black #1199,$27.99,19.63
Samsung Galaxy A12 SM-A125U T-Mobile Unlocked 32GB Black C Light Burn,$64.99,27.98
Samsung Galaxy Core i8260 8GB 3G Bluetooth 5MP Android Touch Screen Unlocked,$62.03,ree s
Samsung Galaxy S4 SIV i9500 3G Wifi Original 13MP 16GB ROM 2GB RAM Octa-core,$64.14,ree s
📱 Samsung Galaxy A21 | SM-A215U | 32GB | Black | Boost Mobile | Spot On Screen,$69.99,28.13
Samsung Galaxy Tab E 9.6 (Wifi) SM-T560NU Unlocked 16GB Black CPO KIT,$99.99,29.78
SAMSUNG SM-S911U (MMP000463),$479.99,56.22
Samsung Galaxy S10 Lite (SM-G770U1) 128GB - Black (Unlocked) Smartphone - K0611,$148.99,30.46
Lot of 8 Flip/Slide Cell Phones Untested/Not Working/For Parts Samsung LG Boost,$26.24,43.16
Samsung Galaxy S20 5G SM-G981V Factory Unlocked 128GB Cosmic Gray C Extreme Burn,$129.99,29.90
"For Samsung Galaxy S21,S21 Plus Case BLACK CLIP Shockproof Hybrid Stand Cover",$8.79,20.58
Samsung Galaxy A15 SM-A155F 128GB/4GB 4G LTE DS Unlock Android Smartphone - New,$213.80,27.65
Unlocked Samsung Galaxy Note GT-N7000 16GB 8.0MP Smartphone WiFi GPS Smartphone,$49.00,ree s
Samsung Galaxy Rush SPH-M830 Smartphone (Boost Mobile) - 2GB Black #1199,$27.99,19.63
Samsung Convoy 3 SCH-U660 - Grey (Verizon) Cellularphone Scratches,$28.50,32.70
Samsung E1050 Unlocked Mobile basic bar phone only,$18.87,62.89
Samsung SGH A707 - Red (AT&T) Cellular Phone - For Parts Untested,$5.00,32.33
"Samsung Galaxy J7108 J7 (2016) 4G LTE 3GB RAM 16GB Dual Sim 13MP Smartphone 5.5""",$80.32,ree s
Samsung Galaxy A10e SM-A102U Sprint Unlocked 32GB Black C Heavy Scratch,$49.90,27.53
Samsung Galaxy A12 SM-A125U T-Mobile Unlocked 32GB Black C Light Burn,$64.99,27.98
SAMSUNG GALAXY J5 PRIME DUAL SIM - USED - SM-G570M/DS Smartphone,$75.20,32.22
Samsung S7710  SMART PHONE FOR SPARES REPAIRS PARTS,$14.00,9.50 
Samsung Galaxy S7 edge SM-G935 - 32GB - Gold Platinum (AT&T) Smartphone,$75.00,39.97
Samsung Galaxy Light SGH-T399N - 8GB - Black (MetroPCS) Smartphone Tested works,$22.99,33.72
Samsung Galaxy A23 5G SM-A236U 64GB Black 6.6'' (TracFone Only) - Open Box,$115.00,29.45
Samsung Galaxy S20 5G SM-G981V Factory Unlocked 128GB Cosmic Gray C Extreme Burn,$129.99,29.90
"GT-S5611 Samsung S5611 Mini-SIM 3G HSDPA 900 2100 Original 2.4"" 5MP Phone",$53.06,ree s
Single SIM Samsung Galaxy A12 A125U AT&T T-Mobile Verizon Sprint Phone Android,$109.33,ree s
"Samsung Galaxy A90 5G SM-A908N Single SIM 48MP 6.7"" 6GB RAM 128GB ROM Phone",$142.66,ree s
"Octa-core Samsung Galaxy S4 SIV i9500 3G Wifi Original 13MP 16GB ROM 2GB RAM 5""",$63.91,ree s
Samsung Galaxy A13 SM-A136U - 64GB - Black 5G GSM UNLOCKED -Very Good,$94.99,28.86
Samsung Galaxy Tab E 9.6 (Wifi) SM-T560NU Unlocked 16GB Black CPO KIT,$99.99,29.78
Samsung Galaxy A03 Core (SM-A032M/DS) 32GB - Black (GSM Unlocked) Dual SIM J6255,$87.99,28.66
Samsung E1270 single-SIM 2G GSM 900 / 1800 Original Buttons Flip Mobile Phone,$45.55,ree s
Original Samsung Galaxy Premier I9260 Rom 4GB 8MP Android Touchscreen Smartphone,$66.64,ree s
Samsung Galaxy A11 A115A A115AZ A115T A115V A115U 32GB ROM Phone Single SIM,$95.63,ree s
Samsung Galaxy Stellar 4GB (SCH-I200) Verizon - Black -  READ BELOW,$24.95,26.80
Keyboard Samsung Xcover 271 B2710 2.0MP Camera Cellphone 3G UMTS 900 / 2100,$54.94,ree s
RETRO CHEAP ELDERLY PENSIONER SENIOR BASIC KIDS SAMSUNG E330 UNLOCKED,$40.25,17.61
Samsung Galaxy A51 5G SM-A516U 128GB Prism Cube Black Verizon,$119.00,29.57
Samsung Galaxy S8 SM-G950U Sprint Unlocked 64GB Arctic Silver C,$74.99,28.27
Android Samsung Galaxy A32 5G A326U 4G LTE Original 4GB/64GB Smartphone,$137.23,ree s
Samsung SGH T245G - Black (TracFone) Cellular Phone-Parts Only Tracfone,$8.95,33.58
Samsung Galaxy S21 5G G991U Factory Unlocked 128GB Gray Good Light Burn,$209.99,32.26
Samsung Galaxy J7 Perx SM-J727P Cellphone (Black 16GB) Boost Mobile- SCRATCHED,$40.00,33.96
"*** AS IS *** SAMSUNG GALAXY LIGHT, 8GB (METROPCS) CLEAN ESN, WORKS.",$24.99,26.80
"Original Samsung Galaxy Express 2 II G3815 4.5"" Unlocked 4G LTE 8GB 5MP Android",$66.63,ree s
Samsung Galaxy XCover 4 SM-G390F FREE ALL COMPANIES,$91.32,12.89
Samsung Galaxy A Quantum (SM-A716S) (GSM Unlocked) (Quantum Encryption),$399.99,37.86
"6.5"" Samsung Galaxy A03s SM-A037 32GB Black (Boost Mobile)",$66.99,28.04
"Samsung A847 2G/3G GSM 2.2"" Flip CellPhone 2MP Camera Bluetooth Original",$47.43,12.58
Samsung Stunt SCH-R100 - Blue  Cellular Phone Not tested no charger,$11.99,33.04
Original Samsung S7568 3G TD-SCDMA 1880/2010MHz 4GB Android Smartphone,$56.99,ree s
Samsung model: SPH-M575,$16.05,34.49
For Samsung Galaxy S23 Ultra S22 S21 Shockproof Heavy Duty Hybrid Case Cover,$11.39,26.40
Samsung Galaxy A8 (2018) Duos with dual-SIM A530F/DS 4GB 32GB ROM Android Phone,$102.84,ree s
Samsung Galaxy Note 10 Plus Case Leather Glitter Case Wallet Cover Protective,$31.67,27.00
For Samsung Galaxy S21 Ultra Heavy Duty Shockproof Case Cover SM-G998,$11.39,26.40
Samsung Galaxy S20 5G Duos SM-G981U AT&T Unlocked 128GB Blue C Heavy Burn,$139.99,30.19
Samsung Galaxy Note 10 Plus Case Leather Glitter Case Wallet Cover Protective,$31.67,27.00
Factory Unlocked Samsung Galaxy S20 FE 5G 128GB 6GB RAM Navy Smartphone - Good,$175.00,32.00
"Samsung Galaxy A21 SM-A215U 32GB LTE 6.5"" Smartphone (Unlocked) - Good",$105.00,29.93
"Original Samsung Corby GT-S3370 1.3MP 3G Android GPS WIFI 3G 2.6"" Touchscreen",$30.99,18.00
Samsung Galaxy J3 Emerge SM-J327P (16GB),$15.00,36.13
Samsung SM-S921BZAGEUE?AT - Mobile Phone - 256GB - Grey,"$1,121.67",48.35
Samsung SCH U640 - Black (Verizon) Cellular Phone gray 3462,$14.99,19.25
Samsung Galaxy S20+ 5G G986U Verizon Unlocked 128GB Blue Excellent Medium Burn,$164.99,30.93
Samsung Galaxy A20e A202F/DS Dual SIM 32GB+3GB Unlocked Smartphone- New Unopened,$136.00,ree s
Samsung SGH A107 - Silver (AT&T) Cellular Phone,$30.00,33.67
Phone Samsung Galaxy Note5 N920T T-Mobile N920P Sprint N920A AT&T N920V Verizon,$112.44,ree s
Samsung Galaxy Core i8260 8GB 5MP 3G Android Touch Screen Unlocked Bluetooth,$62.12,ree s
Samsung Galaxy A30 (SM-A305G) 32GB (Telcel)- *PLEASE READ* - K5530,$63.99,27.95
DEFECTIVE -  Samsung Galaxy S10 - Black - 128 GB - GSM Unlocked - 3053,$115.51,29.47
Samsung Galaxy Light SGH-T399N 8GB BLACK Metro PCS Android Smartphone,$26.99,26.86
Samsung J337 Galaxy J3 V 16GB Verizon Smartphone - Black - Grade C Parts Only,$22.96,26.74
Samsung Galaxy Note 5 N920  32GB  Gold Platinum (Verizon Unlocked) Smartphone,$220.00,45.82
Samsung Galaxy Note 10+ SM-N975U Sprint Unlocked 256GB Aura Glow Good Heavy Burn,$209.99,33.03
Samsung Galaxy S4 SIV i9500 Original 3G Wifi 16GB ROM 2GB RAM Octa-core 13MP 5in,$61.89,ree s
Samsung Galaxy A23 5G SM-A236U - 64GB - Awesome Black (Verizon),$135.00,36.91
Samsung Galaxy Z Flip 4 SM-F721U1 Factory Unlocked 256GB Bespoke Edition C,$279.99,34.32
Samsung Galaxy S8 SM-G950U - 64GB - Midnight Black (Unlocked) Open Box Display,$204.75,39.60
"Samsung Galaxy J3 (2017) J330F J330F/DS 16GB ROM 2GB RAM Dual SIM Phone 5""",$73.00,ree s
Samsung Galaxy J7 V,$29.50,32.43
Samsung Galaxy A6 SM-A600 - 32GB - Black (AT&T) (Single SIM) - Read Listing,$45.00,27.39
Samsung Memoir SGH-T929 - Black (T-Mobile) Cellular Phone - RARE!,$79.00,28.39
Open Box Samsung S150G Tracfone Prepaid Black Android 4G LTE Smartphone,$19.98,36.92
Samsung Galaxy Note 10+ SM-N975U At&t Unlocked 256GB Aura Blue C,$229.99,32.85
Samsung Galaxy A13 SM-A135U T-Mobile Unlocked 32GB Black Good,$84.97,35.34
2007 SAMSUNG SGH-C300 GSM BLACK ORIGINAL UNIQUE + ORIGINAL BATTERY,$107.43,40.82
Original Unlocked Samsung E1200M E1200 Pusha Cellphone 2G GSM 900 / 1800 1.52 in,$45.99,ree s
Samsung Galaxy Note20 5G SM-N981U - 128GB - Mystic Gray (Unlocked),$345.00,45.86
Samsung Galaxy S4 (SGH-i337) 16GB - Black (AT&T) Smartphone - Clean IMEI - Q5442,$42.99,27.33
Samsung Galaxy Core Prime G360T1 8GB White BROKEN PORT CRACKED GLASS READ,$12.00,26.42
"Unlocked 4.5"" Original Samsung Galaxy Express 2 II G3815 LTE 4G8GB 5MP Android",$66.74,ree s
Original Samsung S5610 Bluetooth 5MP 3G GSM MP3 Player Unlocked Mobile Phone,$55.40,18.00
Original Samsung Galaxy C5 SM-C5000 LTE Unlocked Smartphone 32/64GB 4GB RAM,$94.99 to $109.24,ree s
Samsung Galaxy S21 FE 5G SM-G990U Verizon Unlocked 128GB Olive Good,$199.99,31.96
Samsung Galaxy S10 Lite (SM-G770U1) 128GB - Black (Unlocked) Smartphone - K0611,$148.99,30.46
For Samsung Galaxy Note 20 Ultra Note 10 Plus Shockproof Ring Rugged Case Cover,$11.39,26.40
Samsung Galaxy S10+ G975U Verizon Unlocked 128GB Black Very Good Heavy Burn,$145.00,30.34
Samsung Keystone2 Cell Phone with Color Keys and Display,$37.50,26.75
Samsung Galaxy A21s Phone,$67.92, 
Samsung Galaxy S20 FE 5G SM-G781U AT&T Unlocked 128GB Cloud Mint Good Light Burn,$149.99,30.49
Samsung Galaxy S10 SM-G973U Factory Unlocked 128GB Prism Black C Light Burn,$119.99,29.60
Samsung Galaxy A13 A135F 128GB GSM Factory Unlocked International model (Used),$140.00,30.96
Samsung Galaxy S20+ 5G SM-G986U AT&T Unlocked 128GB Cloud Blue Good Medium Burn,$149.99,30.49
Samsung Galaxy S21 FE 5G SM-G990U Verizon Unlocked 128GB Olive Good,$199.99,31.96
Samsung Galaxy Light SGH-T399N 8GB BLACK Metro PCS Android Smartphone,$26.99,26.86
Samsung Galaxy Core Prime (T-Mobile) Smartphone 4G White - For Parts,$14.99,24.63
Samsung Galaxy A23 5G SM-A236U - 64GB - Awesome Black (Verizon),$135.00,36.91
SAMSUNG SGH E910 SERENE BATTERYCOVER,$42.97,16.11
Samsung Galaxy E7 E7000 5.5'' Screen 4G LTE Quad Core 2GB RAM 16GB ROM Android,$75.21,ree s
Samsung Galaxy Note 4 (SM-N910V) 32GB (Verizon) - IMAGE BURN - Clean IMEI -Q1185,$41.99,27.30
Samsung Galaxy Trend Lite GT-S7390,$45.76,ree s
SAMSUNG GT E2200 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,$26.85,16.11
Brand New Samsung Galaxy A01 Core A013G-DS 16GB/1GB Unlocked Phone Black,$199.98,27.18
Samsung Galaxy Trend 3 G3502 with Dual-SIM 3G Android Smartphone 4GB,$56.78,ree s
Samsung Galaxy S10 Lite (SM-G770U1) 128GB - Black (Unlocked) Smartphone - Q5702,$128.99,29.87
Samsung Galaxy A12 A125U Single SIM AT&T T-Mobile Sprint Verizon Phone Android,$108.93,ree s
Samsung Galaxy S8 SM-G950U - 64GB - Midnight Black (Unlocked) Open Box Display,$204.75,39.60
Samsung Galaxy Note 10+ SM-N975U At&t Unlocked 256GB Aura Blue C,$229.99,32.85
Samsung Boung E Olfsen Phone With Box Serene Table Charger,$537.20,26.86
Samsung Galaxy Z Flip 4 SM-F721U1 Factory Unlocked 256GB Bespoke Edition Good,$299.99,35.68
"Samsung Galaxy A21 SM-A215U 32GB ROM 3GB RAM 6.5"" Unlocked Smartphone-New Sealed",$142.00,ree s
"Android Cellphone Samsung Galaxy J2 Core SM-J260T1 T-MOBILE 8MP Single SIM 5.0""",$76.52,ree s
Original Cellphone Samsung D520 Unlocked Mini-SIM Bluetooth 2G GSM Slide Phone,$59.74,ree s
Samsung Galaxy A13 A135F 128GB GSM Factory Unlocked International model (Used),$140.00,30.96
Samsung Haven SCH-U320 - With Desktop Top Cradle,$7.99,35.95
Samsung Galaxy S20+ 5G SM-G986U AT&T Unlocked 128GB Cloud Blue Good Medium Burn,$149.99,30.49
Samsung SGH-T401G - Black Cellular Slider Phone *Parts*,$15.00,33.18
Samsung Galaxy S10 SM-G973U Factory Unlocked 128GB Prism Black Good Heavy Burn,$119.99,29.60
Samsung Galaxy S10 G973U Verizon Unlocked 128GB Black Excellent Heavy Burn,$129.99,29.90
For Samsung Galaxy S22 S23 Ultra Shockproof Rugged Military Grade Case Cover,$11.39,26.40
New ListingSamsung Galaxy Z Fold 3 5G SM-F926U Factory Unlocked 256GB Green C Heavy Scratch,$359.99,37.45
Samsung Gusto SCH-U360 - Red (Affinity CELLULAR ) Cellular Flip Phone,$34.00,32.83
New Samsung Galaxy A53 5G 6+128GB SM-A536U GSM AT&T T-Mobile Unlocked,$266.89,33.94
"Orbic Myra R678L5, 64GB, Verizon Lock, Black, Good Condition:EE287",$39.00,27.98
Original Samsung Galaxy Core II G355 G355H 5MP CAMERA 4GB ROM GSM 3G Smartphone,$72.19,ree s
"S3600 Original Unlocked Samsung S3600 GSM 2G Keyboard 2.8"" CellPhone",$48.54,ree s
"Original Samsung Galaxy SM-G350 CORE PLUS 4GB 3G Wifi 5MP Unlocked Android 4.3""",$90.24,ree s
"Original SAMSUNG GALAXY SM-G350 CORE PLUS3G Wifi 5MP 4GB Android Unlocked 4.3""",$72.57,18.00
"Android 4G LTE Dual SIM Samsung Galaxy J2 J200GU 8GB ROM 1GB RAM 4.7"" Smartphone",$69.98,ree s
Samsung SGH A107 - Silver (AT&T) Cellular Phone ~ New,$22.95,37.50
Samsung Brightside SCH-U380 Blue (Verizon) Cell Cellular Phone,$9.99,31.35
DEFECTIVE - Samsung Galaxy S20 5G - 128GB - Gray - GSM Unlocked - SM-G981U- 3516,$108.29,29.26
DOCOMO SAMSUNG SC-01H GALAXY ACTIVE NEO ANDROID PHONE UNLOCKED Black,$48.76,27.50
Samsung Galaxy A01 SM-S111DL - 16GB - Black (TracFone) Smartphone,$42.00,34.02
Original Samsung S7568 3G TD-SCDMA 1880/2010MHz 4GB Android Smartphone,$56.99,ree s
Samsung Galaxy A21 SM-A215U 32GB Black T-Mobile Locked Excellent Condition,$119.99,29.60
SAMSUNG I5500 EUROPA ANDROID 3G MOBILE PHONE LOCKED TO 3 MOBILE,$17.61,17.61
Samsung Galaxy S7 SM-G930 - 32GB - Gold Platinum (Verizon) Smartphone UNLOCKED,$500.00,40.81
Samsung Galaxy J3 (2018) J337A J337T J337V 2GB RAM 16GB ROM Unlocked Cellphone,$80.89,ree s
DEFECTIVE - Samsung Galaxy S10+ -128GB - Prism White - T-Mobile -SM-G975U - 2852,$117.32,29.52
"CHEAP SPARE BASIC SIMPLE ELDERLY SAMSUNG GT-E1170 ON ORANGE, TALKHOME AND CO-OP",$21.38,17.61
Samsung Galaxy S6 active SM-G890A - 32GB - Unlocked Smartphone - LCD Burn #1,$55.00,27.68
"Factory Unlocked Samsung Galaxy A50 64GB 6.4"" 4GB RAM Black Smartphone - Good",$129.00,29.87
Samsung Galaxy S5 SM-G900T 16GB GSM & CDMA Unlocked Smartphone Grade B,$54.86,27.68
Case Friendly Tempered Glass Screen Protector For Samsung Galaxy S20 ULTRA 5G,$8.79,12.58
"Samsung Galaxy J3 (2017) J330F J330F/DS 16GB ROM 2GB RAM Dual SIM Phone 5""",$73.00,ree s
Samsung Galaxy Core i8260 8GB 5MP 3G Android Touch Screen Unlocked Bluetooth,$62.12,ree s
Original Samsung Galaxy C5 SM-C5000 LTE Unlocked Smartphone 32/64GB 4GB RAM,$94.99 to $109.24,ree s
T Mobile Samsung Beats Cell Phone Please read,$32.99,27.04
Samsung Galaxy S10+ G975U Verizon Unlocked 128GB Black Very Good Heavy Burn,$145.00,30.34
Samsung Galaxy Z Flip3 5G SM-F711U1 - 128GB - Phantom Black (Unlocked) Read Zs01,$100.00,29.01
Shockproof Military Grade Case For Samsung Galaxy S22 Ultra Cover+Kickstand,$11.39,26.40
Samsung Galaxy A21s Phone,$67.92, 
Samsung Galaxy S10 SM-G973U Factory Unlocked 128GB Prism Black C Light Burn,$119.99,29.60
New ListingSamsung Galaxy A03s SM-A037U - 32GB - Blue (Cricket) NO POWER,$34.95,27.87
For Samsung Galaxy Note20 ULTRA S20 FE  S23 Screen Tempered Gorilla Glass Cover,$7.53 to $10.05,12.58
NEW Samsung Galaxy S22 Ultra Unlocked sealed SM-S908U AU STOCK FREE GIFT,$605.10 to $683.92, 
For Samsung A12 2021 / A125 LCD Touch Screen Assembly Replacement Phone Screens,$20.24,1.95 
Samsung Metro E2202 Dual Sim Bar Style Phone Unlocked Original Cellphone,$49.79,ree s
Samsung Galaxy S10+ SM-G975U Sprint Unlocked 128GB Prism Blue Good Extreme Burn,$139.99,30.19
"Orbic Myra R678L5, 64GB, Verizon Lock, Black, Good Condition:EE287",$39.00,27.98
Samsung C3520 Mobile Phone Bluetooth Mp3 Fm Radio Gsm Unlocked Flip Cell Phone,$32.39,6.00 
7485N - Samsung SGH-S710i Cell Phone,$32.23,40.83
Samsung Galaxy S20 FE 5G SM-G781V Factory Unlocked 128GB Cloud Navy Mint Cond.!,$229.99,24.99
Apple iPhone 5 16GB White (ATT) A1532 Fast Ship GSM Very Good Used,$29.88,19.69
Original Unlocked Samsung E2121 with single-SIM 2G GSM 900 / 1800,$23.99,18.00
Samsung SPH-M300 (Sprint) Flip Phone,$15.00,36.50
Samsung Brightside SCH-U380 Black (Verizon) Cellular Phone & Charger Works,$19.99,61.41
Samsung Galaxy S21 5G G991U Factory Unlocked 128GB Gray Good Light Burn,$209.99,32.26
Samsung Galaxy A03s - 32GB - Factory Unlocked - Dual SIM NFC - Black,$144.58,25.27
New ListingSamsung Galaxy Z Fold 2 5G SM-F916U1 Unlocked 256GB Bronze Good Heavy Burn,$279.99,34.32
SAMSUNG GT C3590 SPEAKER RINGTONE SPEAKER,$8.58,16.11
"Original Samsung Galaxy Trend Lite Duos S7392 3G 4GB Unlocked 4"" 3.15MP Android",$61.52,ree s
Samsung Galaxy Note 10+ 5G N976U T-Mobile Unlocked 256GB Glow Good Medium Burn,$239.99,33.14
Samsung Galaxy S4 SIV i9500 3G Wifi Original 13MP 16GB ROM 2GB RAM Octa-core,$64.14,ree s
"Samsung C3520 GSM Camera 2.4"" Screen Original Unlocked Flip CellPhone",$54.63,ree s
Samsung Galaxy Z Flip 4 SM-F721U1 Factory Unlocked 256GB Bespoke Edition Good,$299.99,35.68
Original Samsung Galaxy C5 SM-C5000 32/64GB 4GB RAM LTE Smartphone Unlocked,$128.77 to $145.87,ree s
Samsung Galaxy SM-A102U - Blue (Metro PCM) FOR PARTS,$23.99,31.76
"Samsung Galaxy Z Flip3, 5G - 128GB (UNLOCKED) SM-F711U, Lavender -  Excelent (A)",$349.00,36.36
Samsung Galaxy S9 SM-G960 - 64GB - Midnight Black (Unlocked),$270.00,43.65
Samsung Galaxy Z Flip 4 SM-F721U1 Factory Unlocked 256GB Blue C Heavy Scratch,$279.99,34.32
Samsung Galaxy Note 10 Plus Case Heavy Duty Protection Cover Screen Protector,$26.99,26.86
Samsung Jitterbus SPH-A310 Flip Phone,$14.99,34.49
Samsung Galaxy Note 10+ 5G N976V Verizon Unlocked 256GB Glow Good Heavy Burn,$219.99,32.55
Samsung Galaxy S6 SM-G920R7 - 32GB - Blue - CDMA Only device,$54.99,27.68
Samsung Galaxy A31 SM-A315N Android Single SIM Phone 4GB RAM 64GB ROM,$111.67,ree s
T-Mobile ONLY Samsung Galaxy A13 SM-A135U - 32GB - Black - Excellent,$115.00,30.23
Samsung Galaxy A32 5G SM-A326U - 64GB - Awesome Black (Boost Mobile) (Single...,$199.00,38.68
Samsung Galaxy A50 64GB Black (Unlocked) - Very Good,$125.00,30.52
Samsung Galaxy Note10+ 5G N976UW 256GB Verizon Locked with LCD Shadows - Very,$197.99,31.90
New ListingSamsung Galaxy A03s SM-A037U - 32GB - Blue (Cricket) NO POWER,$34.95,27.87
Samsung Galaxy Z Flip 4 5G All Colours & Storage (Unlocked) Smartphone B-Grade,$465.35 to $477.93,36.76
"Samsung XCOVER 4, ATTENTION.Faulty Power Button, Otherwise Working",$32.23,32.23
Samsung Galaxy S10+ SM-G975U - 128GB - Prism White (Unlocked) (Single SIM),$199.00,56.70
For Samsung Galaxy Note 20 Ultra Heavy Duty Shockproof Case Cover+Ring Holder,$11.39,26.40
Samsung Galaxy S10 SM-G973U T-Mobile Unlocked 128GB Prism Black C,$119.99,29.60
Samsung J337 Galaxy J3 V 16GB Verizon Smartphone - Black - Grade C Parts Only,$22.96,26.74
Samsung Galaxy S10 Lite (SM-G770U1) 128GB - Black (Unlocked) - BLEMISHED - K0260,$129.99,30.67
Apple iPhone 5 16GB White (ATT) A1532 Fast Ship GSM Very Good Used,$29.88,19.69
Original Samsung Galaxy J3 2016 J320F 4G Mobile Phone 5.0'' 1.5GB RAM 8GB ROM,$100.61,32.69
Gts6812 Samsung AT&T Black Phone,$29.99,26.95
Samsung Galaxy A13 5G SM-A136U1/DS - 64GB - Black (Unlocked),$175.00,42.75
Samsung Galaxy A03s - 32GB - Factory Unlocked - Dual SIM NFC - Black,$144.58,25.27
Samsung Galaxy A03 Core (SM-A032M/DS) 32GB - Black (GSM Unlocked) Dual SIM 62013,$87.99,28.66
Samsung Galaxy Express Prime SM-J320 Cell Phone (ATT) Black Cracked Glass Only,$28.89,26.91
Samsung A847 Rugby II Bluetooth 3G Flip Phone HSDPA 850 / 1900 / 2100 2MP,$60.36,ree s
Samsung Galaxy Note 10+ SM-N975U Verizon Unlocked 256GB Aura White C Light Burn,$229.99,32.85
SAMSUNG SGH Z510 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,$42.97,16.11
Samsung Galaxy S20 FE 5G SM-G781V Factory Unlocked 128GB Cloud Navy Mint Cond.!,$229.99,24.99
Samsung Galaxy A3 4G Duos SM-A3000 Android 4.5'' Phone Double LTE 8MP Dual SIM,$68.92,ree s
Samsung Galaxy A02s SM-A025U 32GB Black Verizon Unlocked 4G Smartphone B 4692,$68.95,28.10
Samsung Seek SPH-M350 - Black/ Red ( Sprint ) Cellular Phone - GUC,$17.49,33.23
Samsung Jitterbug SPH-A120 Cellular Phone White UNTESTED AS-IS,$20.00,31.97
Samsung A14 | A145mds 128GB | Black New,$540.00,41.99
Original Samsung Galaxy S6 G920F (Europe) 32GB 3GB RAM Smartphone Unlocked,$118.91,ree s
"Samsung Galaxy A11 4G SM-A115F/DS Dual SIM 2GB RAM 32GB ROM 13.0MP Phone 6.4""",$102.84,ree s
"Samsung Galaxy Z Flip3, 5G - 128GB (UNLOCKED) SM-F711U, Lavender -  Excelent (A)",$349.00,36.36
Samsung Galaxy S9 SM-G960 - 64GB - Midnight Black (Unlocked),$270.00,43.65
"Dual SIM Samsung Galaxy J5 Duos (2015) J5008 13MP 5"" 1.5GB 8GB ROM Android Phone",$69.57,ree s
Original Samsung Galaxy C5 SM-C5000 32/64GB 4GB RAM LTE Smartphone Unlocked,$128.77 to $145.87,ree s
SAMSUNG SGH E840 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,$26.85,16.11
Samsung Galaxy A42 5G A426U Verizon Unlocked 128GB Dot Black Good Medium Burn,$99.99,29.01
8GB ROM 1.0GB RAM Samsung Galaxy Grand Prime G530F G530H Android SmartPhone,$65.45,ree s
Samsung Galaxy E7 E7000 Screen Android Quad Core 2GB RAM 16GB ROM 4G LTE  5.5'',$75.62,ree s
Samsung Galaxy S4 Active SGH-I537 - 16GB - BLUE AT&T Unlocked Smartphone,$99.50,21.74
Samsung Galaxy Note 10+ N975U Factory Unlocked 256GB Black Very Good Heavy Burn,$219.99,32.55
GSM Unlocked Samsung Galaxy A03s SM-A037U 32GB Black - FLAWLESS,$85.00,28.57
Samsung Galaxy A32 5G SM-A326U - 64GB - Awesome Black (Boost Mobile) (Single...,$199.00,38.68
DEFECTIVE -  Samsung Galaxy S10 - Black - 128GB - GSM Unlocked - SM-G973U - 3262,$106.59,29.21
Unlocked Samsung S5611 GT-S5611 Mini-SIM  Original 3G HSDPA 900 2100 Phone,$62.25,ree s
Cellphone Samsung E3309 2G GSM 850 900 1800 1900 3G HSDPA 900 2100 Phone,$48.35,ree s
Samsung Galaxy S20 128GB Unlocked SM-G981U Excellent Condition - Various Colors,$199.95,24.70
Samsung Convoy 3 SCH-U660 - Grey (Verizon) Cellularphone Scratches,$28.50,32.70
Original 1.52 in Samsung E1200M E1200 Pusha 2G GSM 900 / 1800 Unlocked Cellphone,$47.99,ree s
Samsung Galaxy S6 Edge SM-G925V 32GB White Version Smartphone,$157.98,30.72
NEW Samsung Galaxy S22 Ultra Unlocked sealed SM-S908U AU STOCK FREE GIFT,$605.10 to $683.92, 
Samsung Galaxy S6 Edge SM-G925V 32GB White Version Smartphone,$157.98,30.72
Samsung Galaxy S20 FE 5G SM-G781U 128GB - Cloud Lavender (Factory Unlocked) GSM,$199.99,32.73
DEFECTIVE - Samsung Galaxy S20+5G - 128GB - Black - US Cellular - SM-G986U -3425,$139.02,30.16
Samsung Galaxy S4 (SGH-i337) 16GB - White (AT&T) Smartphone - Clean IMEI - Q3305,$42.99,27.33
"Wholesale Samsung S3850 Corby II WIFI Capacitive 3.2"" Touch Screen Cell Phone",$49.99,ree s
Samsung Galaxy S22+,$480.00,49.44
Samsung Monte S5620 (Unlocked) Smartphone Excellent Condition Sim Free,$35.20,18.87
"Samsung Galaxy A01 SM-A015AZ A015P A015V Android Smartphone 5.7""",$74.34,ree s
"Samsung C3010 Original 2"" Unlocked 0.3MP SIM Mobile Phone Bluetooth Mp3 FM Radio",$52.49,ree s
"Samsung Galaxy A20s Dual SIM 6.5"" 32GB/ 64GB Unlocked Smartphone-- New Unopened",$136.00 to $142.00,ree s
Samsung Galaxy A3 4G Duos SM-A3000 8MP Android Double LTE Dual SIM 4.5'' Phone,$69.34,ree s
