,Product,Minimum_price,Maximum_price2,Shipping_cost
8837,Samsung Galaxy J8 (SM-J810M) 64GB - Gold (Entel) Smartphone - 62487,63.99,63.99,27.95
8838,LOT OF 10 Samsung Galaxy S4 White/Black Unlocked,299.0,299.0,35.65
8839,"Samsung Galaxy S21+ Plus 128GB 6.7"" SM-G996U/U1 All Colors (Unlocked) - Good",275.0,275.0,34.95
8840,Original Unlocked Samsung E2121 with single-SIM 2G GSM 900 / 1800,23.99,23.99,18.00
8841,Samsung Galaxy S10 SM-G973U Factory Unlocked 128GB Prism Black Good,149.99,149.99,31.26
8842,Samsung Galaxy S7 edge G935P Sprint G935A AT&T G935T T-Mobile G935V Verizon,117.72,117.72,ree s
8843,LCD Inner Display Touch Screen Assembly Repair Part For Samsung A12 2021 / A125,56.13,56.13,2.99 
8844,"Samsung MZ7TD128HAFV-000L1 - 128GB 6Gbps SATA 7mm Thin 2.5"" Solid State SSD",21.99,21.99,27.48
8845,Samsung Galaxy Proclaim SCH-S720C Black TracFone Mobile Cell Phone Smartphone 3G,22.95,22.95,26.74
8846,"Original Samsung Galaxy Core Prime G360 G360G 5MP 4G LTE Wi-Fi Android GPS 4.5""",73.79,76.34,ree s
8847,"Samsung Galaxy 2016 J5 J5108 4G LTE Quad Core Dual SIM NFC 5.2"" Smartphone 13MP",63.64,63.64,18.00
8848,Samsung Montage SPH-M390 - Silver (Virgin Mobile) Cellular Phone,24.99,24.99,36.75
8849,Samsung Galaxy A9 (2018) (SM-A920F) 128GB (GSM Unlocked) Clean IMEI 61298,149.99,149.99,30.49
8850,Samsung Galaxy Note 10+ SM-N975U Factory unlocked Unlocked 256GB Aura Glow C,229.99,229.99,32.85
8851,"LOT OF 6 - Google, LG, Xiaomi, Samsung, Smartphone Damaged AS IS",126.0,126.0,40.54
8852,"Samsung S5690 Original Unlocked 3.65"" Screen 3G 3MP Camera Wifi Android Smart",71.24,71.24,ree s
8853,Samsung Restore SPH-M575 - Black and Silver ( Virgin Mobile ) Very Rare Phone,20.0,20.0,33.37
8854,Samsung Galaxy Note 4 (SM-N910V) 32GB (Verizon) - IMAGE BURN - Clean IMEI -Q2873,41.99,41.99,27.30
8855,SAMSUNG GALAXY CORE PRIME (TRACFONE)  SMS820L Blue 8g,17.23,17.23,26.57
8856,Lot of 4 Samsung Droid Charge (SCH-i510) 2GB - Verizon - For Parts,49.95,49.95,27.54
8857,Samsung Galaxy A10e 32GB Black (T-Mobile) (51464),39.99,39.99,27.24
8858,Samsung Galaxy S21 FE 5G SM-G990U Verizon Unlocked 128GB Lavender Good,199.99,199.99,32.73
8859,"Samsung Galaxy A10e SM-A102F Android 8.0MP 5.83"" 2/32GB Original Cellphone",90.77,90.77,ree s
8860,READ Samsung Show SCH-I500 2GB Black (U.S. Cellular) Smartphone Excellent Used,27.88,27.88,26.88
8861,"Original Unlocked Samsung Galaxy Ace 2 I8160 4GB 5.0MP 3G 3.8"" Mobile Phone",61.52,61.52,ree s
8862,Samsung Galaxy A13 5G SM-A136U - 64GB - Black (Locked To Straight Talk),149.99,149.99,39.96
8863,Samsung Galaxy S9 SM-G960 - 64GB - Lilac Purple (Unlocked),164.99,164.99,31.70
8864,Samsung Galaxy A30s (SM-A307G/DS) 64GB (GSM Unlocked) Dual SIM - *READ* - K6136,73.99,73.99,28.24
8865,Samsung Galaxy A53 5G SM-A536U 128GB Black T-Mobile Unlocked Smartphone B 4232,161.95,161.95,30.84
8866,Samsung Galaxy S10 SM-G973U T-Mobile Unlocked 128GB Prism White Good Light Burn,145.0,145.0,30.34
8867,Samsung Galaxy S10+ 128GB Prism Black T-Mobile Locked - Very Good Condition,288.0,288.0,62.05
8868,Samsung Galaxy Note 4 SM-N910T - 32GB T-Mobile Smartphone - Grade A - LCD Burn,68.99,68.99,28.10
8869,Samsung Galaxy S10+ SM-G975U1 Factory Unlocked 128GB Prism Blue C Light Burn,159.99,159.99,30.78
8870,Samsung Galaxy Note 10+ N975U Verizon Unlocked 256GB Black Good Medium Burn,219.99,219.99,32.55
8871,DOCOMO SAMSUNG SC-04J GALAXY J FEEL COMPACT ANDROID PHONE UNLOCKED GREEN JAPAN,345.0,345.0,ree s
8872,"Samsung Galaxy Trend S7560 Original 4.0 ""2GB Unlocked Wifi 5MP Android",78.57,78.57,ree s
8873,Samsung Galaxy S8 G950F Single-SIM G950FD Dual-SIM Original Phone 4GB RAM 64GB,145.71,150.41,ree s
8874,Samsung Galaxy S III SGH-T999- 16GB - Metallic Blue-Verizon locked- Smartphone,57.43,57.43,27.76
8875,GOOD  Samsung Galaxy A10e SM-A102U1 32GB Black Unlocked,79.99,79.99,28.42
8876,Original Cellphone Samsung Galaxy MEGA 2 SM-G750A AT&T 16GB ROM 4G 1.2GB RAM LTE,73.49,73.49,ree s
8877,Samsung Galaxy S22+ SM-S906U AT&T Unlocked 128GB Phantom Black Good,359.99,359.99,36.68
8878,Samsung Galaxy Note 10+ SM-N975U Verizon Unlocked 256GB Aura Glow C Heavy Burn,199.99,199.99,31.96
8879,Smartphone Samsung Galaxy Trend 3 G3502 with Dual-SIM Android Cellphone 3G 4GB,56.95,56.95,ree s
8880,N915A Samsung Galaxy Note Edge SM-N915A Unlocked 32GB ROM Phone AT&T,104.84,104.84,ree s
8881,Samsung Galaxy Note 10+ 5G SM-N976V Factory Unlocked 256GB Aura Glow C,229.99,229.99,32.85
8882,Samsung Galaxy S20 Ultra 5G Unlocked SM-G988U - 128GB - Cosmic Gray,365.0,365.0,37.60
8883,Samsung Galaxy S10+ 128GB Black Single SIM Android Very Good Smartphone,276.55,276.55,29.95
8884,"For Samsung Galaxy A20E ,  360 Clear Front + Back Full Case Screen Cover",7.58,7.58,12.66
8885,Samsung Galaxy S10 128GB Unlocked  Verizon AT&T T-Mobile Smartphone Good,155.0,155.0,30.63
8886,Samsung Galaxy S21+ 5G SM-G996U Factory Unlocked 128GB Phantom Silver C,219.99,219.99,32.55
8887,For TracFone Only - Samsung Galaxy A03S 32GB 4G LTE 32GB Black 6.5'' - Excellent,75.0,75.0,28.27
8888,Samsung Galaxy J3 Pro J3110 Android Dual SIM 16GB ROM 2GB RAM SmartPhone,76.14,76.14,ree s
8889,N915A Samsung Galaxy Note Edge SM-N915A AT&T Unlocked 32GB ROM Phone,105.05,105.05,ree s
8890,Original Samsung Galaxy C7 Pro C7010 64GB ROM 4GB RAM Phone Unlocked Android,100.26,100.26,ree s
8891,Samsung Galaxy S10 SM-G973U Sprint Unlocked 128GB White Excellent Medium Burn,139.99,139.99,30.19
8892,Samsung Galaxy S10+ 128GB Sprint Prism White Excellent Condition,220.62,220.62,62.05
8893,Samsung Galaxy A71 5G A716U T-Mobile Unlocked 128GB Black C Extreme Burn,89.99,89.99,28.72
8894,4pcs/lot Samsung E1080 Dualband 2G GSM 900/1800 English keyboard Cellphone,94.99,94.99,ree s
8895,SAMSUNG SERENE SGH E910 CHARGER CHARGER,54.0,54.0,16.19
8896,Samsung Trance SCH-U490 - Black (Verizon) Cellular Phone,19.0,19.0,43.79
8897,Samsung Galaxy S20 5G 128GB G981UW Unlocked with LCD Shadows - Very Good,175.99,175.99,31.25
8898,GOOD 610 Samsung Galaxy S8+ G955 64GB UNLOCKED  Orchid IMAGE BURN,119.99,119.99,22.34
8899,Samsung Galaxy Z Flip 3 5G SM-F711U AT&T Unlocked 128GB Phantom Black Very Good,249.99,249.99,34.21
8900,Samsung Mobile Phone SM-S765C(GP) - Parts (*),37.5,37.5,56.03
8901,Samsung Galaxy S10 G973U T-Mobile Unlocked 128GB Black Very Good Medium Burn,149.99,149.99,30.49
8902,"Samsung Galaxy A7 Smart Phone A7000 Octa Core 2G RAM 16G ROM 13MP Original 5.5""",75.82,75.82,ree s
8903,VERY USED TELUS MOBILITY SAMSUNG RUGBY 2 SGH-A847 II MOBILE CELL PHONE CELLULAR,64.22,64.22,68.25
8904,Samsung Galaxy A02 32GB Black Verizon Prepaid Smartphone  Excellent Condition,74.99,74.99,29.05
8905,Samsung Galaxy S10+ G975U T-Mobile Unlocked 128GB Black Good Medium Burn,139.99,139.99,30.19
8906,Samsung Galaxy Z Flip 4 SM-F721B Factory Unlocked 256GB Pink Gold Good,299.99,299.99,35.68
8907,"Samsung Galaxy A10e SM-A102F Cellphone Android 8.0MP 2/32GB Original 5.83""",90.88,90.88,ree s
8908,Unlocked Samsung Galaxy J7 SM-J727P 16GB Android Smartphone tmobile worldwide,84.88,84.88,38.50
8909,Samsung Intensity II 2  Blue Phone Verizon CDMA SCH-U460,24.99,24.99,34.27
8910,Samsung Galaxy A10e SM-A102U - 32GB - Black (Verizon) **Cracked Screen**,50.0,50.0,32.54
8911,Samsung Galaxy A12 SM-A125U - 32GB - Black (Metro) (Single SIM),79.99,79.99,35.04
8912,Samsung Galaxy A10e (SM-A102U) 32GB - Blue (Boost) Smartphone - Q2223,54.99,54.99,27.68
8913,Samsung Galaxy S20+ 5G G986U1 Factory Unlocked 128GB Gray C Extreme Burn,139.99,139.99,30.19
8914,Samsung Galaxy C5 SM-C5000 Original 32/64GB 4GB RAM LTE Unlocked Smartphone,127.7,144.62,ree s
8915,Samsung SGH S150G Black TracFone Cellular Phone FOR PARTS,14.99,14.99,32.45
8916,Samsung Galaxy J7 Top - SM-J737A - 16GB - Black (AT&T) Android Smartphone,49.99,49.99,27.54
8917,samsung b270i flip used unlocked with original charger.,30.25,30.25,6.48 
8918,Unlocked Samsung E2370 Xcover 1.77 In Original Mobile Phone Flashlight,65.79,65.79,ree s
8919,"Samsung Galaxy Grand Prime SM-G530T WIFI 5MP 4G Android GPS 5"" Touchscreen",57.23,57.23,ree s
8920,Samsung Galaxy S20+ 5G G986U Verizon Unlocked 128GB Blue Very Good Heavy Burn,159.99,159.99,30.78
8921,Samsung Galaxy Z Flip3 5G Black 128GB Unlocked - Dot / Bad Touch,129.99,129.99,29.90
8922,Samsung Galaxy A3 2016 16GB SM-A310F Unlocked Sim Free Very Good Condition,82.26,82.26,23.24
8923,3 Vintage Samsung & Sony Untested Mobile Phone,16.2,16.2,21.60
8924,Samsung SGH-A777,80.0,80.0,33.74
8925,Samsung Haven Cellular Flip Phone SCH-U320 Gray Verizon,10.0,10.0,46.18
8926,"Samsung Galaxy On5 Duos DUAL SIM G5500 4G LTE 5.0"" 8MP Quad Core Smartphone",71.34,71.34,ree s
8927,READ FIRST Samsung Katalyst SGH-T739 Silver (T-Mobile) Fast Ship NEW 1,24.88,24.88,26.80
8928,samsung galaxy j5 2016 mint,106.94,106.94,10.80
8929,Samsung Galaxy A54 5G SM-A546U T-Mobile Unlocked 128GB Black Very Good,249.99,249.99,34.21
8930,Samsung Galaxy S6 SM-G920P Sprint Unlocked 32GB Gold Good Medium Burn,35.0,35.0,27.09
8931,(New&Unlocked) Samsung Galaxy A25 5G 8GB+256GB BLACK Dual SIM Android Cell phone,397.0,397.0,ree s
8932,Unlocked Samsung Galaxy A51 5G SM-A516U 128GB Android Smartphone - Grade B #105,85.49,85.49,28.58
8933,"Samsung Galaxy S20 FE 5G SM-G781U1 Unlocked 128GB 6.5"" Large Screen Smartphone",184.94,184.94,31.52
8934,Samsung Galaxy A9 (2018) (SM-A920F/DS) 128GB (GSM Unlocked) Dual SIM - BLEMISHED,114.99,114.99,29.45
8935,Samsung Galaxy S10e G970U (Fully Unlocked) 128GB Prism Blue (Very Good),122.99,122.99,30.46
8936,"5.8"" Samsung Galaxy A20e A202F/DS 4G LTE 3GB RAM 32GB ROM 13MP Smart Phone",108.93,108.93,ree s
8937,Samsung Galaxy Note 10+ 5G N976U AT&T Unlocked 256GB Glow Excellent Medium Burn,259.99,259.99,33.73
8938,Samsung Galaxy Note 4 (SM-N910V) 32GB (Verizon) - IMAGE BURN - Clean IMEI -Q4258,41.99,41.99,27.30
8939,Samsung Galaxy Z Flip 5G SM-F707U 256GB Bronze (AT&T) B Stock - Light Burn,234.99,234.99,32.99
8940,"Samsung Guru Music 2 (SM-B310E), FM radio. Sim size: Full-size(FF)",60.03,60.6,13.99
8941,UNLOCKED Samsung Galaxy A11 SM-A115U 32GB Black (T-Mobile) Clean,129.99,129.99,29.90
8942,Samsung Galaxy S10+ G975U Verizon Unlocked 128GB Black Excellent Heavy Burn,139.99,139.99,30.19
8943,SAMSUNG S5200 CELL PHONE,10.79,10.79,16.19
8944,Samsung Galaxy Xcover 5 SM-G525F/DS Dual SIM 64GB Unlocked Smartphone-New Sealed,165.0,165.0,ree s
8945,Samsung Galaxy S10e SM-G970U T-Mobile Unlocked 256GB Prism White Good,119.99,119.99,29.60
8946,Samsung Galaxy A03S A037F/DS 4GB Ram 32GB Rom Dual SIM Black,251.87,251.87,29.10
8947,Samsung Galaxy S10+ SM-G975U1 Sprint Unlocked 128GB Prism Blue C Light Burn,159.99,159.99,30.78
8948,Samsung J3 Eclipse SM-J327V - 16GB - Black (Verizon) Smartphone,50.0,50.0,38.29
8949,Samsung SGH T105G - Black (TracFone Cellular Phone UNUSED* No Paperwork See READ,30.99,30.99,27.75
8950,"Samsung Galaxy J5 Duos (2015) J5008 Dual SIM 13MP 5"" 1.5GB 8GB ROM Android Phone",70.18,70.18,ree s
8951,"Samsung Galaxy S8 64GB G950U Orchid Gray, (AS-IS/For Parts), Read Details",32.99,32.99,31.03
8952,Original Samsung Galaxy S6 G920F (Europe) Unlocked 32GB 3GB RAM Smartphone,119.06,119.06,ree s
8953,DEFECTIVE - Samsung Galaxy S20 5G - 128GB - Gray - GSM Unlocked -SM-G981U - 3983,144.99,144.99,30.34
8954,Samsung Galaxy A50 SM-A505F 4GB RAM 64GB ROM Android Smartphone,128.77,128.77,ree s
8955,Samsung SPH-M320 - Red and Black ( Sprint ) Cellular Flip Phone- WORKS!,15.98,15.98,17.80
8956,"Samsung Convoy SCH-U640, SCH-U680, SM-B690V ( Lot of 5 )",39.99,39.99,37.23
8957,Samsung Galaxy Z Flip3 5G SM-F711U - 128GB - Phantom Black (Unlocked),250.0,250.0,48.71
8958,N915P Samsung Galaxy Note Edge SM-N915P 32GB ROM Unlocked Smartphone,87.35,87.35,18.00
8959,Samsung Galaxy Z Flip 4 F721U1 Factory Unlocked 256GB Bespoke Edition Excellent,329.99,329.99,36.57
8960,DEFECTIVE - Samsung Galaxy Note10+ - 256GB - Aura Glow - GSM Unlocked - 3453,180.49,180.49,31.39
8961,Samsung Galaxy Xcover 4s G398 SM-G398FN/DS 3GB 32GB ROM Phone Dual SIM Android,90.32,90.32,ree s
8962,"Original Unlocked Samsung S3600 GSM 2G Keyboard 2.8"" CellPhone",48.24,48.24,ree s
8963,Samsung Galaxy Trend S7560 Original Unlocked Wifi Android 2GB,73.67,73.67,ree s
8964,Original Samsung S5610 Bluetooth 5MP 2.4 Unlocked 3G GSM MP3 Player Mobile Phone,74.25,74.25,ree s
8965,Samsung SPH M360 - Black (Sprint) Cellular Phone,54.99,54.99,44.86
8966,Samsung Galaxy on5 SM-G550T 8GB ROM 1.5GB RAM 4G LTE Android T-Mobile Hone,63.91,63.91,ree s
8967,"Samsung XCOVER 4, volume keys and broken but working, for the rest everything OK",32.41,32.41,32.41
8968,SAMSUNG SGH S400i GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,43.2,43.2,16.19
8969,BASIC SAMSUNG GT-E1080I  ELDERLY DISABLE SIMPLE UNLOCKED,24.05,24.05,17.72
8970,Samsung SGH P300 - Modern Black (Unlocked) Cellular Phone + FREE SHIPPING,60.0,60.0,ree s
8971,"SIMPLE CHEAP KIDS ELDERLY SENIOR SPARE BASIC SAMSUNG GT-1080I 02 TESCO,GIFFGAFAF",18.99,18.99,17.72
8972,"Original Samsung C3010 Unlocked 0.3MP SIM Mobile Phone Bluetooth Mp3 FM Radio 2""",52.77,52.77,ree s
8973,SAMSUNG SGH P200 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE,37.8,37.8,16.19
8974,NEW Samsung Virgin Mobile Paylo Flip Phone Black | Virgin Mobile,38.99,38.99,27.21
8975,Samsung Galaxy S22 SM-S901U - 128GB - All Colors - (Verizon) - Good,395.0,395.0,37.71
8976,⚡️Samsung Galaxy A13 4G (Cricket) 🆕 No Sim Card Included ⚠️,116.99,116.99,30.29
8977,Samsung Galaxy S20 FE Case Military Grade Protection Cover Armor Rugged,22.99,22.99,26.74
8978,Samsung Galaxy A30s (SM-A307G/DS) 64GB (GSM Unlocked) Dual SIM - CRACKED - K2320,58.99,58.99,27.80
8979,Samsung Galaxy A23 5G SM-A236U 64GB Awesome Black 6.6'' (For TracFone) - Good,109.0,109.0,29.28
8980,SAMSUNG SGH-U700 Flip Phone ULTRA EDITION SILVER Collectible Cell Phone,25.0,25.0,10.00
8981,Samsung Galaxy Z Flip 3 5G SM-F711U AT&T Unlocked 128GB Phantom Black Very Good,249.99,249.99,34.21
8982,Samsung Galaxy S22 5G SM-S901U 128GB Black 8K Camera (Factory Unlocked) - Good,319.0,319.0,35.47
8983,"Samsung Galaxy Note3 III N9006 3G GSM Android SM-N9006 Quad-core 5.7"" 13MP",55.09,55.09,18.00
8984,8.9/10  AT&T Unlocked 128gb Samsung Galaxy S10e  Deal!,489.99,489.99,43.86
8985,TRACFONE Samsung SM-S903VL 4G LTE Android Smart Cell Phone *CRACKED / FOR PARTS*,19.9,19.9,26.65
8986,Samsung Galaxy A11 Black 32GB 2GB RAM SM-A115U 6.4'' (T-Mobile Only) -  Good,95.0,95.0,28.86
8987,Lot of 16 Assorted Cell Phones for Parts/Repair LG Samsung Nokia Motorola,27.16,27.16,74.66
8988,Unlocked Original Samsung GT-E1150 2G GSM Mini-SIM Button Flip Mobile Phone,29.99,29.99,ree s
8989,Samsung Galaxy S20 5G UW SM-G981V 128GB Cosmic Gray Verizon Locked Smartphone,169.94,169.94,31.08
8990,Samsung Galaxy A20 (SM-A205U) 32GB (MetroPCS) Unlocked Smartphone - Q0089,81.99,81.99,28.48
8991,Samsung Galaxy S10 SM-G973U T-mobile Unlocked 128GB Prism White C Medium Burn,129.99,129.99,29.90
8992,Samsung Galaxy Z Flip 4 SM-F721B Factory Unlocked 256GB Pink Gold Good,299.99,299.99,35.68
8993,Samsung Galaxy A10e (SM-A102U) 32GB - Blue (Boost) Smartphone - Q2223,54.99,54.99,27.68
8994,Samsung Galaxy Z Flip3 5G Black 128GB Unlocked - Dot / Bad Touch,129.99,129.99,29.90
8995,Samsung Knack SCH-U310 CDMA Gray & Silver Verizon Cellular Flip Phone UNTESTED,10.45,10.45,26.37
8996,Samsung Galaxy A20 SM-A205U (USA) Black 3GB RAM 32GB ROM Android Phone,81.69,81.69,18.00
8997,Samsung Galaxy Note 5 SM-N920T T-Mobile Unlocked 32GB Gold C Medium Burn,55.0,55.0,27.68
8998,Samsung SCH-640 - Dark Gray  (Verizon) Cellular Flip Phone With Belt Clip Used,27.95,27.95,27.66
8999,Samsung Galaxy A3 2016 16GB SM-A310F Unlocked Sim Free Very Good Condition,82.26,82.26,23.24
9000,Samsung Chrono 2 R270 US Cellular  - Flip Phone,36.99,36.99,33.10
9001,Samsung Galaxy S6 SM-G920P Sprint Unlocked 32GB Gold Good Medium Burn,35.0,35.0,27.09
9002,Samsung Galaxy A10e SM-A102U - 32GB - Charcoal Black (T-Mobile) (Single SIM),90.0,90.0,38.09
9003,Samsung Galaxy Z Flip 4 SM-F721U1 Factory Unlocked 256GB Bora Purple C,279.99,279.99,34.32
9004,Galaxy S21+ 5G - SM-G996U -256GB Black  (T-Mobile Unlocked) B Stock - Heavy Burn,319.99,319.99,35.50
9005,"Samsung Xcover 2 s7710 GPS Original Wi-Fi 5MP 4"" TouchScreen Dual Core Unlocked",64.59,64.59,ree s
9006,"Original Samsung Galaxy Alpha G850F G850A Quad Core 12MP 4.7"" 32GB Unlocked",100.57,100.57,18.00
9007,Samsung Galaxy S8 SM-G950U 64GB 4G LTE Midnight Black UNLOCKED,109.99,109.99,29.31
9008,Samsung Galaxy A22 5G (SM-A226B/DS) 128GB (GSM Unlocked) Dual SIM - K5124,153.99,153.99,30.60
9009,Samsung Galaxy A03S Case Shockproof Silicone Slim Durable TPU Dual Layer Cover,18.89,18.89,55.48
9010,retro phone Samsung SPH M320 - Red (Sprint) Cellular Phone,60.0,60.0,34.30
9011,4G LTE Samsung Galaxy MEGA 2 Duos G7508Q Dual-SIM 16GB Rom 1.5GB Ram Cellphone,89.29,89.29,ree s
9012,"Original Samsung E2370 Xcover Unlocked mobile phone Flashlight 1.77"" Cellphone",51.58,51.58,18.00
9013,Samsung Rugby 2  Black (AT&T),25.0,25.0,33.80
9014,Samsung Galaxy Grand Max G7200 16GB ROM 1.5GB RAM Dual SIM Android SmartPhone,55.09,55.09,18.00
9015,Samsung Galaxy S4 SPH-L720 16GB Qualcomm 4G Sprint Wireless Cellular Smartphone,35.0,35.0,62.05
9016,Samsung Galaxy A11 SM-A115U - 32GB - Black (Verizon) (Single SIM),225.0,225.0,32.70
9017,Samsung Galaxy Note 10 SM-N970U Verizon Unlocked 256GB Aura Glow C Medium Burn,169.99,169.99,31.08
9018,Samsung Galaxy A22 (SM-A225M/N) 64GB (GSM Unlocked) - *PLEASE READ* - K4486,108.99,108.99,29.28
9019,"Android Samsung Galaxy J2 Core SM-J260T1 T-MOBILE 8MP 5.0"" Single SIM Phone",75.99,75.99,ree s
9020,Samsung Galaxy Note 10+ N975U Verizon Unlocked 256GB White C Medium Burn,219.99,219.99,32.55
9021,N915A Samsung Galaxy Note Edge SM-N915A AT&T Unlocked 32GB ROM Phone,105.05,105.05,ree s
9022,Samsung Galaxy J3 Pro J3110 Android Dual SIM 16GB ROM 2GB RAM SmartPhone,76.14,76.14,ree s
9023,"Samsung Galaxy A01 SM-A015AZ A015V A015P Android Smartphone 5.7""",74.18,74.18,ree s
9024,Original Samsung D520 2G GSM 1.3MP Mini-SIM Bluetooth Unlocked Slide Phone 1.9in,59.82,59.82,ree s
9025,SIMPLE ELDERLY SENIOR SPARE BASIC RETRO SAMSUNG GT-E1150I VODAFONE LEBARA,43.04,43.04,17.72
9026,Samsung Galaxy S22 Ultra 512GB Black White Burgundy Green (T-mobile) - Good,599.0,599.0,43.73
9027,Samsung Galaxy S10+ SM-G975U - 128GB - Flamingo Pink (Verizon) NEW SEALED,329.0,329.0,64.62
9028,Samsung Galaxy A31 (SM-A315N) 64GB (LG U+) (GSM Unlocked) Smartphone - K5307,118.99,118.99,29.57
9029,NEW in Box Samsung Galaxy S20+ Plus Black 5G 128GB SM-G986U ATT T-Mobile Verizon,264.99,264.99,34.65
9030,"Factory Unlocked Samsung Galaxy S22 Ultra 6.8"" 512GB Burgundy Smartphone - Good",699.0,699.0,46.68
9031,Samsung Galaxy S20+ 5G G986U T-Mobile Unlocked 128GB Blue Excellent Medium Burn,179.99,179.99,31.37
9032,Samsung Galaxy A50 SM-A505F 4GB RAM 64GB ROM Android Smartphone,128.77,128.77,ree s
9033,"Quad-core Samsung Galaxy Note 3 N9002 with dual-SIM 3G GSM Android 13MP 5.7""",66.07,66.07,ree s
9034,SAMSUNG SGH Z400 CELL PHONE,7.55,7.55,16.19
9035,"Samsung Galaxy S4 CDMA SCH-I545 for Verizon Original 5"" 16GB ROM 2GB RAM 4G Wifi",65.03,65.03,ree s
9036,Samsung Galaxy Note 10+ SM-N975F Unlocked 256GB Aura Black Good,269.99,269.99,34.03
9037,Samsung Galaxy Note 10+ N975U Factory Unlocked 256GB Black Good Heavy Burn,209.99,209.99,32.26
9038,16MP Samsung Galaxy S10 SM-G973U (USA) 128GB ROM Smart Phone CPU Octa-core,223.04,223.04,ree s
9039,4pcs/lot English keyboard Samsung E1050 Dualband 2G GSM 900/1800,94.93,94.93,ree s
9040,Samsung Galaxy S8 64GB G950U Arctic Silver (AS-IS/For Parts) Read,36.87,36.87,31.14
9041,"BASIC  ELDERLY EMERGENCY  BIG SAMSUNG SGH-E420 ON ORANGE,TALKHOME,CO-OP",35.44,35.44,17.72
9042,Samsung Galaxy A54 5G SM-A546U 128GB Black 6.4'' (Factory Unlocked) - Good,229.0,229.0,32.82
9043,Smartphone Android Samsung Galaxy A42 5G SM-A426V A426U (Verizon) Original,144.24,144.24,ree s
9044,Samsung Galaxy E7 E7000 5.5'' Screen Android Quad Core 2GB RAM 16GB ROM 4G LTE,61.74,61.74,18.00
9045,Samsung Galaxy Note 10+ N975U Sprint Unlocked 256GB Glow Good Medium Burn,219.99,219.99,32.55
9046,Samsung Sunburst SGH-A697 - Black (AT&T) 189 MB GSM Touch Screen Cellular Phone,12.08,12.08,32.34
9047,Genuine Samsung Galaxy S3 SIII GT-I9300 16GB Unlocked Phone Pebble Pebble Blue,188.6,188.6,26.91
9048,SAMSUNG GALAXY J36V (VERIZON) CLEAN ESN UNTESTED P1017 As Is For Parts Cracked,20.0,20.0,26.65
9049,Samsung Galaxy S20 FE Wallet Case Heavy Duty Rugged Hard Protective Rubber Cover,27.9,27.9,19.63
9050,Samsung J320fn SMARTPHONE FOR SPARES REPAIRS PARTS,15.0,15.0,9.50 
9051,Unlocked Original Samsung Galaxy Win i8552 Dual SIM Quad core 3G GPS WIFI 4GB,54.14,54.14,18.00
9052,Samsung Galaxy Z Flip 256GB Multi-Color AT&T ONLY*Bad Top Speaker & LCD*#195J,250.0,250.0,39.34
9053,Unlocked Samsung Galaxy J7 SM-J727P 16GB Android Smartphone tmobile worldwide,84.88,84.88,38.50
9054,Samsung Galaxy Light SGH-T399 4G LTE GSM Smart T-Mobile Cell Phone EUC READ,44.99,44.99,27.39
9055,Samsung Galaxy A5 2016 16GB Black Android Smartphone 4G LTE A500FU,64.76,64.76,37.81
9056,Samsung Galaxy Note 20 N981U 128GB Factory Unlocked (GSM+CDMA) Bronze SHADOW,199.0,199.0,31.93
9057,Samsung Galaxy S10 SM-G973U Sprint Unlocked 128GB Prism Blue C Medium Burn,125.0,125.0,29.75
9058,Samsung Galaxy S8+ SM-G955U Verizon Unlocked 64GB Orchid Gray Good Medium Burn,79.99,79.99,28.42
9059,Samsung Galaxy Grand Max G7200 Android SmartPhone Dual SIM 16GB ROM 1.5GB RAM,71.77,71.77,ree s
9060,Samsung Galaxy J7 2nd Gen SM-J737V 16GB - Black (Verizon) Won't Power On AS IS,39.77,39.77,27.24
9061,Samsung Galaxy J7 (SM-J700M) 16GB (Telcel) Smartphone - Cracked 61642,29.99,29.99,26.95
9062,Samsung Keystone 2 GT-E1207Y White DualSIM 2G Basic Button Unlocked Mobile Phone,40.44,40.44,21.80
9063,SAMSUNG GT C5130 GSM UNLOCKED SIM FREE UNLOCK CELL PHONE NO J750 S3100,37.8,37.8,16.19
9064,Samsung GT-E1150 1150 E1150 Buttons Stylish Flip  2G GSM 900 / 1800Mobile Phone,34.24,34.24,18.00
9065,Samsung Galaxy A02s SM-A025U1/DS - 32GB - Black (Unlocked),150.0,150.0,37.26
9066,Samsung Galaxy A5 2017 32GB Black Unlocked Good Condition Grade B/C 448,50.62,50.62,37.96
9067,Samsung Galaxy A01 SM-A015T 16GB ROM 2GB RAM Smartphone Android,83.68,83.68,ree s
9068,OEM SAMSUNG GALAXY S9+ SM-G965U1 UNLOCKED CELL PHONE ASSY SM-G965U1 PHONE ASSY,199.95,199.95,31.96
9069,Samsung Galaxy A13 5G SM-A136U - 64GB - Black (AT&T),175.0,175.0,32.00
9070,Samsung Galaxy Note 10+ N975U Verizon Unlocked 256GB White C Light Burn,239.99,239.99,33.14
9071,Samsung SGH-A667 Evergreen AT&T Cell Phone UNTESTED READ DESCRIPTION,13.99,13.99,32.37
9072,NEW Floral wrist-strap phone case for Samsung Note 10+ NIB,6.95,6.95,25.06
9073,Samsung Galaxy S10 SM-G973U US Cellular Unlocked 128GB Black Very Good,159.99,159.99,31.55
